fixture	period	category	depth	slot	cellKey	plainText
02-choi-seongsoo-tiered-fortune.json	today	health	expert	para1	today/health/expert/para1	#정인의 회복 루틴이 받쳐 주면 움직임이 득이 되지만, #편인이 과하면 예민함과 수면 흔들림이 커질 수 있습니다. #안정성지수를 낮추는 선택은 피하세요.
02-choi-seongsoo-tiered-fortune.json	today	health	expert	para2	today/health/expert/para2	#조후용신의 흐름이 또렷한 사주는 #조후의 흐름이 컨디션의 큰 축을 잡아 주는 자리라, 계절의 흐름을 따라 자기 페이스를 천천히 맞춰 두는 호흡이 잘 어울려요.
02-choi-seongsoo-tiered-fortune.json	today	health	expert	para3	today/health/expert/para3	#지살의 흐름이 자리할 때는 짧은 외출이 자기 컨디션을 부드럽게 환기시키고, #천의의 자리는 가까운 회복 흐름이 다정하게 닿아 주는 흐름을 만들어 줘요.
02-choi-seongsoo-tiered-fortune.json	today	academic	brief	headline	today/academic/brief/headline	오늘은 책상 앞 한 시간을 또렷이 지켜요.
02-choi-seongsoo-tiered-fortune.json	today	academic	standard	para0	today/academic/standard/para0	오늘 공부는 새 내용을 많이 넣기보다 이미 배운 것을 다시 확인하는 쪽이 좋아요.
02-choi-seongsoo-tiered-fortune.json	today	academic	standard	para1	today/academic/standard/para1	틀린 이유를 짧게 적고, 막히는 부분은 표시해 두면 다음 공부가 훨씬 쉬워집니다.
02-choi-seongsoo-tiered-fortune.json	today	academic	standard	para2	today/academic/standard/para2	속도가 잘 붙지 않는 날에는 짧은 휴식을 두고 다시 시작해도 괜찮습니다.
02-choi-seongsoo-tiered-fortune.json	today	academic	expert	para0	today/academic/expert/para0	일간 학업운에서 봄과 여름의 현재 계절은 학습 산출과 즉시 실행을 강하게 봐요.
02-choi-seongsoo-tiered-fortune.json	today	academic	expert	para1	today/academic/expert/para1	#정인은 개념 기반을, #식신은 배운 내용을 문제 풀이와 설명으로 바꾸는 힘을 뜻해요.
02-choi-seongsoo-tiered-fortune.json	today	academic	expert	para2	today/academic/expert/para2	#용신 정렬이 낮으면 범위를 줄이고 짧은 산출부터 만드는 편이 안정적이에요.
02-choi-seongsoo-tiered-fortune.json	today	academic	expert	para3	today/academic/expert/para3	#문창귀인의 흐름과 #학당의 자리가 함께 보이는 사주는 시험·연구 흐름이 부드럽게 자리 잡는 모양이라, 자기 흐름을 차분히 따라가는 페이스가 잘 어울려요.
02-choi-seongsoo-tiered-fortune.json	today	romance	brief	headline	today/romance/brief/headline	오늘은 마음을 급히 확인하려 하기보다 편안한 대화가 더 좋아요.
02-choi-seongsoo-tiered-fortune.json	today	romance	standard	para0	today/romance/standard/para0	오늘의 인연운은 세게 밀어붙이는 쪽보다 서로의 리듬을 확인하는 쪽이 더 자연스러워요.
02-choi-seongsoo-tiered-fortune.json	today	romance	standard	para1	today/romance/standard/para1	먼저 결론을 묻기보다 편안한 말투로 근황을 나누면 관계의 온도를 부드럽게 맞출 수 있어요.
02-choi-seongsoo-tiered-fortune.json	today	romance	standard	para2	today/romance/standard/para2	약속이나 대화를 잡을 때도 상대의 여유 시간을 함께 살피는 태도가 도움이 돼요.
02-choi-seongsoo-tiered-fortune.json	today	romance	expert	para0	today/romance/expert/para0	봄·여름의 오늘 연애운은 감정 표현과 만남의 속도가 빨라지는 쪽으로 읽습니다.
02-choi-seongsoo-tiered-fortune.json	today	romance	expert	para1	today/romance/expert/para1	#배우자궁의 체감은 가까운 대화에서 먼저 드러나고, #사주적합도는 당장의 설렘보다 관계가 실제 리듬을 버틸 수 있는지로 보아야 해요.
02-choi-seongsoo-tiered-fortune.json	today	romance	expert	para2	today/romance/expert/para2	#음양조화도가 과하게 치우치면 말이 앞설 수 있으니, 오늘은 빠른 호감과 안정된 확인을 함께 두는 해석이 맞습니다.
02-choi-seongsoo-tiered-fortune.json	today	romance	expert	para3	today/romance/expert/para3	#처궁의 흐름과 #자식궁의 자리가 함께 살아나는 시기엔 가까운 관계가 한 단계 깊어지는 흐름이 보여요.
02-choi-seongsoo-tiered-fortune.json	today	family	brief	headline	today/family/brief/headline	오늘은 가족에게 먼저 안부를 묻기 좋아요.
02-choi-seongsoo-tiered-fortune.json	today	family	standard	para0	today/family/standard/para0	오늘 가족 대화는 해결책을 바로 말하기보다 먼저 들어주는 쪽이 좋아요.
02-choi-seongsoo-tiered-fortune.json	today	family	standard	para1	today/family/standard/para1	작은 오해도 말투에서 커질 수 있으니, 중요한 이야기는 짧고 부드럽게 확인해 보세요.
02-choi-seongsoo-tiered-fortune.json	today	family	standard	para2	today/family/standard/para2	오늘 듣는 시간을 조금 더 두면 마음이 부드럽게 풀려요.
02-choi-seongsoo-tiered-fortune.json	today	family	expert	para0	today/family/expert/para0	오늘 가족운에서 봄과 여름 기운은 말과 반응 속도를 빠르게 만듭니다.
02-choi-seongsoo-tiered-fortune.json	today	family	expert	para1	today/family/expert/para1	#비견이 강하면 내 기준을 지키려는 힘이 커지고, #정인이 받쳐 주면 정서적 회복이 빠릅니다.
02-choi-seongsoo-tiered-fortune.json	today	family	expert	para2	today/family/expert/para2	#정관처럼 책임을 앞세운 말이 과하면 대화가 지시처럼 들릴 수 있습니다.
02-choi-seongsoo-tiered-fortune.json	today	family	expert	para3	today/family/expert/para3	#삼형이나 #형살이 함께 자리한 시기에는 말의 속도를 한 박자 늦추고 가족 분위기를 천천히 다듬는 호흡이 잘 어울려요.
02-choi-seongsoo-tiered-fortune.json	today	career	brief	headline	today/career/brief/headline	맡은 자리에서 한 가지 책임을 매듭짓는 하루예요.
02-choi-seongsoo-tiered-fortune.json	today	career	standard	para0	today/career/standard/para0	오늘의 일 흐름은 새 일을 더하기보다 이미 맡은 일을 정리할 때 안정적이에요.
02-choi-seongsoo-tiered-fortune.json	today	career	standard	para1	today/career/standard/para1	해야 할 일과 넘겨도 되는 일을 나누면 에너지 낭비가 줄고, 중요한 판단도 차분해집니다.
02-choi-seongsoo-tiered-fortune.json	today	career	standard	para2	today/career/standard/para2	새 일을 늘리기보다 이미 맡은 일의 빈틈을 줄이는 데 집중하세요.
02-choi-seongsoo-tiered-fortune.json	today	career	expert	para0	today/career/expert/para0	오늘의 직업운에서 봄과 여름 기운은 말, 제안, 빠른 실행을 앞세웁니다.
02-choi-seongsoo-tiered-fortune.json	today	career	expert	para1	today/career/expert/para1	#식신이 산출물로 이어지는지, #격국적합도가 오늘 맡은 역할과 맞는지 함께 보세요.
02-choi-seongsoo-tiered-fortune.json	today	career	expert	para2	today/career/expert/para2	#용신 방향이면 제안과 발표가 득이 되지만, 충돌하면 말이 앞서고 마감이 흔들릴 수 있습니다.
02-choi-seongsoo-tiered-fortune.json	today	career	expert	para3	today/career/expert/para3	#관록궁의 흐름과 #편관의 압박이 함께 들어오는 시기에는 일을 미리 분산해 두는 호흡이 자기 페이스를 지켜 줘요.
02-choi-seongsoo-tiered-fortune.json	today	study_document	brief	headline	today/study_document/brief/headline	오늘은 공부나 문서 작업을 시작하기 좋은 날이에요.
02-choi-seongsoo-tiered-fortune.json	today	study_document	standard	para0	today/study_document/standard/para0	오늘은 공부나 서류 일을 빠르게 시작하기 좋은 결이에요.
02-choi-seongsoo-tiered-fortune.json	today	study_document	standard	para1	today/study_document/standard/para1	떠오른 생각을 바로 적고, 필요한 자료를 먼저 모으면 짧은 시간에도 결과가 생길 수 있어요.
02-choi-seongsoo-tiered-fortune.json	today	study_document	standard	para2	today/study_document/standard/para2	집중이 떨어지면 짧게 쉬고 다시 시작해도 괜찮습니다.
02-choi-seongsoo-tiered-fortune.json	today	study_document	expert	para0	today/study_document/expert/para0	일간 학습/문서운에서 봄과 여름의 현재 계절은 입력보다 출력 전환을 빠르게 만듭니다.
02-choi-seongsoo-tiered-fortune.json	today	study_document	expert	para1	today/study_document/expert/para1	#정인은 기본 이해를 잡고, #식신은 정리한 내용을 실행 가능한 문장으로 바꿉니다.
02-choi-seongsoo-tiered-fortune.json	today	study_document	expert	para2	today/study_document/expert/para2	#편인이 과하면 자료 탐색이 길어질 수 있으니 제출 기준을 먼저 정하세요.
02-choi-seongsoo-tiered-fortune.json	today	study_document	expert	para3	today/study_document/expert/para3	#관록궁의 자리와 #복덕궁의 흐름이 함께 또렷해지는 시기엔 자격·계약·발표 흐름이 한 방향으로 마무리되는 자리가 보여요.
02-choi-seongsoo-tiered-fortune.json	today	expression_children	brief	headline	today/expression_children/brief/headline	오늘은 작은 한 걸음이 표현을 단단히 해요.
02-choi-seongsoo-tiered-fortune.json	today	expression_children	standard	para0	today/expression_children/standard/para0	큰 무대를 노리기보다 가까운 사람 앞에서 한 마디·한 줄을 다듬어 두면 방향이 또렷해져요. 천천히 자라는 화분에 물 한 모금을 더 주는 시간 같은 하루예요.
02-choi-seongsoo-tiered-fortune.json	today	expression_children	standard	para1	today/expression_children/standard/para1	비교에 흔들리기 쉬운 날이지만, 자기 페이스를 지키면 표현이 길게 이어져요. 오늘의 한 매듭이 다음 주의 방향을 정해요.
02-choi-seongsoo-tiered-fortune.json	today	expression_children	standard	para2	today/expression_children/standard/para2	너무 완벽하게 만들지 않고 매듭만 분명히 두면 충분해요.
02-choi-seongsoo-tiered-fortune.json	today	expression_children	expert	para0	today/expression_children/expert/para0	오늘은 말과 결과물이 빠르게 밖으로 나가기 쉬워요. #식신의 안정적 산출은 살리고, #상관의 즉흥성은 검토 장치로 조절해야 해요. #용신과 맞는 표현인지 확인하세요.
02-choi-seongsoo-tiered-fortune.json	today	expression_children	expert	para1	today/expression_children/expert/para1	#자녀궁의 흐름이 따뜻한 사주는 가까운 자녀·후배·작품과 함께 식신의 흐름이 단단하게 자라는 자리예요.
02-choi-seongsoo-tiered-fortune.json	today	expression_children	expert	para2	today/expression_children/expert/para2	#화개의 흐름과 #문창귀인의 자리가 함께 보이는 사주는 깊이 있는 표현이 자기 자산이 되는 모양이에요.
02-choi-seongsoo-tiered-fortune.json	today	expression_children	expert	para3	today/expression_children/expert/para3	#대운궁실의 흐름과 #월운의 자리가 표현의 흐름으로 맞물리는 시기엔 작품·발표 자리가 한 단계 깊어지는 흐름이 보여요.
02-choi-seongsoo-tiered-fortune.json	today	health_stress	brief	headline	today/health_stress/brief/headline	오늘은 어깨를 한 번 풀어 주는 흐름이에요.
02-choi-seongsoo-tiered-fortune.json	today	health_stress	standard	para0	today/health_stress/standard/para0	오늘은 에너지가 잔잔한 하루예요. 무리하지 않고 자기 페이스를 지키는 방식이 가장 잘 맞아요. '쉴 시간을 먼저 정해 둔다'는 감각으로 일정을 살피면 좋아요.
02-choi-seongsoo-tiered-fortune.json	today	health_stress	standard	para1	today/health_stress/standard/para1	작은 우물에 비유하면, 자주 길어 쓰면서도 자주 채우는 흐름이에요. 무거운 일 한 가지보다 가벼운 일 여러 가지를 끝내는 식이 더 잘 어울려요.
02-choi-seongsoo-tiered-fortune.json	today	health_stress	standard	para2	today/health_stress/standard/para2	잘 풀리는 것은 가까운 사람과의 짧은 대화예요. 혼자 풀려고 하면 시간이 오래 걸리지만, 가까운 사람의 한마디가 마음의 짐을 가볍게 해 줘요.
02-choi-seongsoo-tiered-fortune.json	today	health_stress	standard	para3	today/health_stress/standard/para3	주의할 점은 무리한 약속이에요. '한 번만 더'라는 마음이 쌓이면 내일의 결까지 흐트러져요. 거절할 일은 가볍게 거절해도 충분해요.
02-choi-seongsoo-tiered-fortune.json	today	health_stress	standard	para4	today/health_stress/standard/para4	마무리는 충분한 수면을 챙기는 자리로 두면 좋아요.
02-choi-seongsoo-tiered-fortune.json	today	health_stress	expert	para0	today/health_stress/expert/para0	오늘은 책임이 한꺼번에 닿기 쉬운 자리예요. #편관의 압박이 강한 시기에는 일을 분산해 두는 것이 평생의 무기예요.
02-choi-seongsoo-tiered-fortune.json	today	health_stress	expert	para1	today/health_stress/expert/para1	짧은 몸을 움직이는 휴식이 마음의 짐을 가장 잘 풀어 줘요. 회복은 자기 사주의 #용신의 흐름을 가까이 두는 자리에서 가장 또렷해요.
02-choi-seongsoo-tiered-fortune.json	today	health_stress	expert	para2	today/health_stress/expert/para2	긴장과 회복 방향은 #편관의 압박을 #정인의 돌봄으로 풀어 두는 자리에서 한결 단단해지고, 자기 한계를 의식적으로 두는 호흡이 가장 큰 무기가 돼요.
02-choi-seongsoo-tiered-fortune.json	today	health_stress	expert	para3	today/health_stress/expert/para3	#천의의 자리와 #천덕귀인의 흐름이 함께 보이면 회복의 흐름이 부드럽게 자리 잡는 사주이니, 자기 곁의 도움을 미루지 않는 호흡이 잘 어울려요.
02-choi-seongsoo-tiered-fortune.json	today	health_stress	expert	para4	today/health_stress/expert/para4	#용신의 흐름을 가까이 두는 자리와 #정인의 돌봄이 자기 페이스를 받쳐 주는 시기에는 책임의 흐름을 한 박자 늦추는 호흡이 가장 큰 무기가 돼요. 30-50대 자리에서 자기 한계를 의식적으로 두는 자세가 다음 시기의 컨디션 결까지 부드럽게 이어 주는 자산이라, 작은 회복이 쌓이는 호흡이 자리를 든든히 만들어 줘요.
